576,3680
577,3680
578,3680
579,3919
580,3907
581,3447
582,3206
583,2589
584,3268
585,3873
586,3210
587,3210
588,3803
589,3458
590,3599
591,4014
592,3393
593,3571
594,3571
595,3247
596,2085
597,3656
598,3519
599,3519
600,3426
601,3083
602,3866
604,3669
605,4075
606,2513
607,3862
608,3463
609,3787
610,1901
611,3585
612,4018
613,3673
614,3286
615,3414
616,2984
617,3769
618,3059
619,2196
620,3048
621,2335
622,3682
624,3950
625,3492
626,3618
627,4124
628,3885
631,3657
632,3725
633,3851
634,3106
635,3182
636,3394
637,4022
638,3725
639,3157
640,3099
641,3345
642,3794
643,3400
644,3862
645,2968
646,3230
647,3798
648,2146
649,2510
650,3674
651,3821
652,4164
653,4101
654,3983
655,1662
656,3710
657,3550
658,3877
659,3393
661,3739
662,3941
663,3487
664,3109
665,2833
666,3536
667,3915
668,3872
669,3012
670,2355
672,4088
673,3719
674,3667
675,3938
676,1595
677,3623
678,1554
679,3328
681,3924
682,2588
683,1673
684,3919
686,2786
687,1760
688,3545
689,2991
690,4306
691,3848
692,3906
693,2047
694,1966
695,3069
696,3634
697,3699
698,2914
699,3023
700,3805
701,3221
703,2315
704,3540
705,3060
706,3187
707,3523
708,3271
709,3305
710,3533
711,3305
712,3537
713,4089
714,2046
715,3636
716,3985
717,3076
718,3985
719,3701
720,3985
721,1834
722,2899
723,3689
724,3511
725,3823
726,3603
727,2964
728,3273
729,3652
730,3570
731,3652
732,3514
733,3725
734,3652
735,3652
736,2986
737,3410
738,3371
739,3269
741,2518
742,3771
743,4113
744,3468
745,4011
746,3797
748,3721
749,3951
750,3824
751,3676
752,3676
753,3676
754,2477
755,1953
756,3202
758,4223
759,3023
760,3660
761,2987
762,2976
763,3338
764,3719
765,3431
766,3787
767,3760
768,2927
769,3286
770,3658
771,3192
772,3690
773,4217
774,4217
775,3895
776,4217
778,1684
779,3939
780,3017
781,3154
782,3441
783,3327
784,3337
785,3327
786,2783
787,2456
788,2653
789,3011
791,3295
792,3555
793,3723
794,3307
795,3599
796,3652
797,2861
798,3794
799,3922
800,3033
801,3082
802,3582
803,3884
804,3864
805,3311
806,3601
807,4091
808,2960
810,2805
811,3769
812,4268
813,3701
814,3677
815,3868
816,3337
817,3843
818,4150
819,4368
820,3485
821,4368
822,4128
823,3301
824,2316
825,3644
826,3708
827,2088
829,1763
830,3548
831,3316
832,3142
835,3342
836,4042
837,3778
838,2701
839,3739
840,3443
841,2324
842,3181
843,3713
844,3329
845,3258
847,3258
848,3162
849,3268
850,3623
851,3812
852,2832
853,3592
854,3422
855,2296
856,2827
857,3297
859,3719
860,3638
861,3955
862,4153
863,3487
864,3805
865,2421
866,2822
867,4292
868,3970
869,3594
870,3566
871,3871
872,3089
873,3513
874,3481
875,1921
876,4333
877,3548
878,4013
879,3313
880,3994
881,3620
882,3230
883,2898
885,3521
886,2768
887,3616
888,3954
889,3954
890,3954
891,3954
892,3823
893,3264
895,3470
896,2957
897,2856
898,2925
899,3433
900,3416
902,2673
903,2233
904,2889
905,3805
906,2045
907,3944
908,3918
909,3264
910,3851
911,3232
912,3326
913,3606
914,2733
915,2970
916,3677
917,3902
918,3793
919,3902
920,3184
921,3465
922,3670
923,2160
924,2160
926,3370
927,1955
928,3048
929,3400
930,2504
931,3401
932,3626
933,2603
934,1836
935,4020
936,3795
937,3434
938,1688
940,3100
941,3731
942,3413
943,3621
944,3924
945,3744
946,3546
947,3726
948,4004
949,3636
950,4011
951,1574
954,2234
955,3390
956,3489
957,3779
958,3794
959,3505
960,3812
961,3086
962,4228
963,2721
964,3686
965,2196
966,2812
967,3680
968,4086
969,4122
970,2995
971,3079
972,3610
973,3359
974,3623
975,4037
976,3706
977,3309
978,3062
979,2522
980,2732
981,3554
982,3439
983,2089
984,2701
985,3496
986,2907
987,3612
988,3474
989,2844
990,3580
991,3254
992,3739
993,3796
994,3448
995,3906
996,3552
998,3064
999,3679
1000,3492
1001,3526
1002,3526
1003,3560
1004,2585
1005,2132
1006,3609
1007,3459
1008,2809
1009,3814
1010,3940
1011,3037
1012,1518
1013,2737
1014,2909
1016,2617
1017,3591
1018,3809
1019,3591
1020,2074
1021,3526
1022,3933
1023,3515
1024,2762
1025,3526
1026,2996
1027,3951
1028,3589
1029,1793
1030,3621
1031,3696
1032,3779
1033,3143
1034,3910
1035,3771
1037,2577
1038,3821
1039,3490
1040,4154
1041,3038
1042,3403
1043,3633
1044,3531
1045,3803
1046,2475
1047,3803
1048,3640
1049,3885
1050,2149
1051,3706
1052,3249
1053,3226
1055,2955
1058,3881
1059,3865
1060,2619
1061,3138
1062,4014
1063,3952
1064,3071
1065,3979
1066,3999
1067,2448
1068,3982
1070,3943
1071,3943
1072,3943
1074,3144
1075,3347
1077,2457
1078,3715
1079,4189
1080,1923
1081,4101
1082,3767
1083,4069
1084,2832
1085,3053
1086,3945
1087,2733
1088,3969
1089,2757
1090,3904
1092,1758
1093,3770
1094,3770
1095,3364
1096,2635
1097,3701
1098,3429
1099,2960
1100,2409
1101,2635
1102,3130
1103,3869
1104,2944
1105,2588
1106,3105
1107,2944
1108,2944
1109,2944
1110,2944
1111,3110
1112,2944
1113,2741
1114,3619
1115,3589
1120,3895
1123,3203
1124,4021
1125,3460
1126,3661
1127,3682
1128,3930
1129,2698
1130,3843
1131,3352
1132,3192
1133,3153
1134,3774
1135,3428
1137,3513
1138,2883
1139,3948
1140,2181
1141,3686
1142,2720
1143,3799
1144,3631
1145,3828
1146,4041
1147,4110
1148,3512
1150,3992
1151,3469
1152,3648
1154,2994
1155,3847
1156,3241
1157,2958
1158,3847
1159,3010
1160,3284
1161,2650
1164,3325
1165,3560
1166,2549
1167,2924
1168,3966
1169,2643
1170,4039
1171,3975
1172,3975
1173,3975
1174,3975
1175,3975
1176,3975
1177,1966
1178,1966
1179,2705
1180,1966
1181,1966
1182,3084
1183,2961
1184,3118
1185,3428
1186,3373
1187,2542
1188,3857
1189,4135
1190,3649
1191,2844
1192,2411
1193,3447
1194,3871
1195,3734
1196,3358
1197,4287
1198,3408
1199,2986
1200,3621
1201,3278
1202,3569
1203,3872
1204,3714
1205,4254
1206,4254
1207,3244
1208,4254
1209,4254
1210,3868
1211,2906
1212,2551
1213,4254
1214,4141
1215,2777
1216,4254
1218,3493
1219,4027
1220,3549
1221,4007
1222,3686
1223,4226
1224,4226
1225,4226
1226,4226
1227,4226
1228,3109
1229,4226
1230,3727
1231,4226
1232,2681
1233,3368
1234,3889
1235,3335
1236,3300
1237,3914
1238,4226
1239,3869
1240,1857
1241,3741
1242,3476
1243,3571
1244,3789
1245,3927
1246,3679
1247,3546
1248,3582
1250,3870
1252,3994
1253,3585
1254,4507
1255,4507
1256,4507
1257,4507
1258,4507
1259,3777
1260,1343
1261,2584
1262,4139
1264,4278
1266,1856
1267,3909
1268,1563
1269,1563
1270,2330
1271,4190
1272,2621
1273,2621
1274,2621
1275,2621
1276,2621
1277,1997
1278,3012
1279,3565
1280,2856
1281,3931
1282,3798
1284,3789
1285,3655
1286,3694
1287,2234
1290,2997
1291,3854
1292,3221
1293,3212
1294,4188
1295,4188
1296,3900
1297,3017
1298,2304
1299,2978
1300,3331
1301,3947
1302,4279
1303,4279
1304,4279
1305,3392
1306,3946
1307,3342
1308,4207
1309,4271
1310,3919
1311,4231
1312,4271
1313,1486
1314,4389
1315,2827
1316,3809
1317,4389
1318,4162
1319,3440
1320,3754
1321,2591
1322,3156
1323,2824
1324,2494
1325,3964
1326,3837
1327,1927
1328,2420
1329,3106
1330,3729
1331,3237
1332,4228
1333,3681
1334,4039
1335,2649
1336,2418
1337,4039
1338,4008
1339,3240
1340,3851
1341,3973
1342,3285
1343,3672
1344,3763
1345,4039
1346,2965
1349,2777
1350,3507
1351,3924
1352,3661
1353,3780
1354,2554
1355,3814
1356,2975
1357,3730
1358,2719
1359,2809
1360,3577
1361,2129
1362,2960
1365,3726
1366,3937
1367,2897
1368,2138
1369,2879
1370,2879
1372,3709
1373,3527
1374,2853
1375,3761
1376,4152
1377,3862
1378,3697
1379,4152
1380,3306
1381,3192
1382,3458
1383,4273
1384,3389
1385,2838
1386,3396
1387,4280
1388,4076
1389,3853
1390,3524
1391,3619
1392,3684
1393,3780
1394,2961
1395,3534
1396,3767
1397,4278
1398,4278
1399,4278
1400,2492
1401,4198
1402,3757
1403,3707
1404,4377
1405,4377
1406,3454
1407,3735
1408,4377
1409,4377
1410,4377
1411,2429
1412,3886
1413,3731
1416,3733
1418,3954
1419,3680
1420,3754
1421,3066
1422,4265
1423,3405
1424,2791
1425,3731
1426,4362
1427,4022
1428,3227
1429,2197
1430,4022
1431,4362
1432,3015
1433,4113
1434,3946
1435,1720
1436,3492
1437,2906
1438,4305
1439,3721
1440,3833
1441,2925
1442,3154
1443,4121
1444,4057
1445,4419
1446,4006
1447,4004
1448,4196
1449,4196
1450,4196
1451,4243
1452,4017
1453,3096
1454,4240
1455,4240
1456,4240
1457,4192
1458,4240
1459,4240
1460,4240
1461,4240
1462,2919
1463,2486
1464,3398
1465,3723
1466,3680
1467,3068
1468,3654
1469,3108
1470,2954
1471,2997
1472,1964
1473,3310
1474,4489
1476,3510
1478,2119
1480,3440
1481,4311
1482,3682
1483,3374
1484,3627
1485,1929
1486,1857
1487,3897
1488,2235
1489,3328
1490,3810
1492,3810
1493,2011
1494,3676
1495,3728
1496,3605
1497,3127
1498,3479
1499,2887
1500,2545
1501,3153
1502,4325
1503,3312
1504,3724
1505,2598
1506,3558
1507,3805
1509,4407
1510,1955
1511,1403
1512,1604
1513,3271
1514,3219
1515,3831
1516,3831
1517,3831
1518,3963
1519,4382
1520,3715
1521,3479
1522,2540
1523,4462
1524,3871
1525,3400
1526,3698
1527,1481
1528,4434
1529,2670
1530,3469
1531,3894
1532,2651
1533,1309
1534,3845
1535,4196
1536,4250
1537,3717
1538,3519
1539,2643
1540,3858
1541,3858
1542,3769
1543,1787
1545,1787
1546,1787
1547,3426
1548,2803
1549,3239
1550,3113
1551,3997
1552,2627
1553,2575
1554,3107
1555,3711
1556,3857
1557,1764
1558,3266
1559,3266
1560,3874
1561,4253
1563,2418
1564,2642
1565,3655
1566,3690
1568,2697
1569,2535
1570,3373
1571,3663
1572,2426
1573,3536
1574,4464
1575,4464
1576,3652
1578,4557
1579,4557
1580,3899
1581,2655
1582,3189
1583,3329
1584,4278
1585,3467
1587,3690
1588,4559
1589,3060
1590,4338
1591,4338
1592,3326
1593,3764
1594,2719
1595,3961
1596,2611
1597,3012
1599,4034
1600,1946
1601,4027
1602,4092
1603,3313
1604,4019
1605,3992
1606,4116
1607,3915
1608,3555
1609,4074
1610,3268
1611,3660
1612,1557
1613,3616
1614,3469
1615,2781
1616,3860
1617,4251
1618,3432
1619,3874
1620,4185
1621,3625
1622,3329
1623,3484
1625,4145
1626,4368
1627,1647
1628,3729
1629,3858
1630,4271
1631,3106
1632,3802
1633,3195
1634,3605
1635,3605
1636,2147
1637,3419
1638,3409
1639,3919
1641,3615
1642,4197
1643,4197
1644,2819
1645,4303
1646,3915
1647,3033
1648,3314
1649,3785
1650,4137
1651,4121
1652,3315
1653,3855
1654,3587
1655,4416
1656,4416
1657,3339
1658,3679
1659,3920
1660,3920
1661,3056
1662,3294
1663,2353
1664,3809
1665,3908
1666,3908
1667,3020
1668,4098
1669,3748
1670,2456
1671,4254
1672,3813
1674,3444
1675,4139
1676,4290
1677,3946
1678,2413
1679,2758
1680,2701
1681,4111
1682,3990
1683,4389
1684,4038
1685,4213
1686,3970
1687,1891
1688,3992
1689,3812
1690,3708
1691,3487
1692,3755
1693,4123
1694,4408
1695,4408
1696,2933
1697,3357
1698,4408
1699,4408
1700,2972
1701,3534
1703,3915
1704,3915
1705,3496
1706,3811
1707,3621
1708,3915
1709,2463
1710,3915
1711,2296
1712,4276
1713,4276
1714,3971
1715,3814
1716,2263
1717,3150
1718,2648
1719,3198
1720,3360
1721,4547
1722,3939
1723,3925
1724,4547
1725,4547
1726,3932
1728,2544
1729,3843
1730,3142
1731,1960
1732,3155
1733,3618
1734,3364
1735,4041
1736,3934
1737,3472
1738,4025
1739,3934
1740,2118
1741,3145
1742,3169
1743,4565
1744,3001
1745,4565
1746,3925
1747,3583
1748,2422
1749,2954
1751,2206
1752,3590
1753,4481
1754,3461
1755,4481
1756,3054
1757,2091
1758,3598
1759,2627
1760,4649
1761,4292
1762,3224
1763,2836
1764,3164
1765,4116
1766,2429
1767,3244
1768,3674
1769,3931
1770,1598
1771,1918
1772,3336
1773,1418
1774,3802
1775,4029
1777,2796
1778,3308
1780,2510
1781,3794
1782,4235
1783,3295
1784,4537
1785,4537
1787,2973
1788,3813
1789,3848
1790,4392
1791,3551
1792,3149
1793,2880
1794,2238
1795,3274
1796,3225
1797,3876
1798,2999
1799,3437
1800,3863
1802,3811
1803,3685
1804,4479
1805,2858
1806,4479
1807,3222
1808,3526
1809,4190
1810,4479
1811,3507
1812,2457
1813,3108
1814,3313
1816,3700
1819,1746
1820,3355
1821,2828
1822,2983
1823,3090
1825,4244
1826,4244
1827,4285
1828,4056
1829,4245
1830,4326
1831,4326
1832,3808
1833,2911
1834,4244
1835,3347
1836,3198
1837,2300
1838,3317
1839,1885
1840,2057
1841,1885
1842,3119
1844,3620
1845,3620
1846,3620
1847,3704
1848,3727
1849,2457
1852,2354
1853,2354
1855,3052
1856,4334
1857,2966
1858,3896
1859,3131
1860,1839
1861,2918
1862,2357
1863,2161
1864,2573
1865,2858
1866,3533
1867,3791
1868,3205
1869,4252
1870,4345
1871,4345
1872,2864
1873,4345
1874,1951
1875,3084
1876,2169
1879,3573
1880,3678
1881,4610
1882,4610
1883,4610
1884,1498
1885,3170
1886,2964
1887,4120
1888,3583
1889,4590
1890,4080
1891,3281
1892,3826
1893,3847
1894,4591
1895,4591
1896,3079
1897,4147
1899,3778
1900,4137
1901,3500
1902,4423
1903,3707
1905,4651
1906,4651
1907,4651
1908,3907
1909,4651
1911,4651
1912,4213
1913,4651
1914,4162
1915,2480
1916,4430
1917,4430
1918,2898
1919,3198
1920,2561
1921,4409
1922,2760
1923,2718
1924,2161
1925,3316
1926,4088
1927,3595
1928,2203
1929,4088
1930,4088
1931,3425
1932,4088
1933,4088
1934,4088
1935,2306
1937,2499
1938,1934
1939,1934
1940,2128
1941,4118
1943,3378
1944,2721
1945,3868
1946,2446
1947,1923
1948,3062
1950,2287
1951,4076
1952,4121
1953,3815
1955,2255
1956,2780
1958,4324
1959,4324
1960,4324
1961,1774
1962,3325
1963,3606
1964,3646
1965,3880
1966,3779
1967,3613
1968,2726
1969,3839
1970,4454
1971,1384
1972,3547
1973,2998
1975,4480
1976,4148
1977,3404
1978,4480
1979,3285
1980,3612
1981,3436
1982,2746
1983,3352
1984,1967
1985,3550
1986,2722
1987,3668
1988,4157
1989,4157
1990,3012
1991,3867
1992,3658
1993,4295
1994,4385
1995,4213
1996,4385
1997,3666
2000,4450
2001,3717
2002,1493
2003,2563
2004,3376
2005,4496
2007,2401
2008,3842
2009,2904
2010,2667
2011,2833
2012,4305
2013,3842
2014,3336
2015,3842
2016,3694
2017,3842
2018,2041
2019,3842
2020,3842
2021,3842
2023,3842
2024,3842
2025,3842
2026,3842
2027,3842
2028,4694
2029,4363
2030,3842
2031,3842
2032,3842
2033,2301
2034,3842
2035,3842
2036,2041
2037,3103
2038,3704
2040,2110
2041,3421
2042,2798
2044,2798
2045,2110
2047,4579
2049,2687
2050,3895
2051,4232
2052,3474
2053,2817
2054,3707
2055,2509
2056,4130
2057,4130
2058,4130
2059,2401
2060,2804
2061,4268
2062,3224
2063,2743
2064,2724
2065,3154
2066,2987
2067,3777
2068,3447
2069,2494
2070,4523
2071,3925
2072,3044
2073,3711
2076,3697
2077,4700
2079,3941
2081,4592
2082,4592
2083,2056
2084,2777
2085,3959
2086,4595
2087,4595
2088,2664
2089,4595
2090,4595
2091,3518
2092,2564
2093,3520
2094,4489
2095,3625
2096,4227
2097,3744
2099,2921
2100,2841
2101,1994
2102,3186
2103,4090
2104,2785
2105,2314
2106,2419
2108,4125
2109,2860
2110,3967
2111,3872
2112,2015
2113,2217
2114,3348
2115,2943
2116,3341
2117,3660
2118,3827
2119,3539
2120,3360
2121,1995
2125,4240
2126,4508
2127,2824
2128,3633
2129,3206
2130,3893
2131,4508
2132,4508
2133,3469
2134,3776
2135,3562
2136,4693
2137,3892
2138,4516
2139,2363
2141,4225
2142,4216
2143,4258
2144,3065
2145,3365
2146,4258
2147,4258
2148,4258
2149,4233
2150,4258
2151,2989
2152,2181
2153,4053
2155,4273
2156,3002
2157,2963
2159,2153
2160,2630
2161,2487
2163,1923
2164,1986
2165,3182
2167,4558
2168,3746
2169,3063
2170,4272
2171,2737
2172,2941
2173,4337
2174,3313
2175,2604
2176,2023
2177,2312
2178,3458
2179,4685
2180,4685
2181,3969
2182,1579
2183,3815
2184,4105
2185,2623
2186,3408
2187,4001
2188,2407
2189,4001
2190,4001
2191,4001
2192,2501
2193,3541
2194,3828
2195,1782
2196,4516
2197,2624
2198,4478
2199,4606
2200,4428
2201,4484
2202,3857
2203,4699
2204,4699
2205,1814
2206,2053
2209,3591
2210,2721
2211,2593
2212,4443
2213,4443
2214,4467
2215,2561
2216,4625
2217,2782
2218,4669
2219,4669
2221,4491
2222,4491
2223,2780
2224,4237
2225,3643
2226,2916
2227,4247
2228,3542
2229,1704
2230,3379
2231,3352
2232,2580
2233,2650
2234,2261
2235,4657
2236,3263
2237,3418
2238,4594
2239,4762
2240,3115
2241,4082
2242,1611
2243,2704
2244,2254
2246,3868
2247,3741
2249,3690
2250,2833
2251,3579
2252,2953
2253,3813
2254,4194
2255,3466
2256,2908
2257,3835
2258,3413
2259,4719
2260,1773
2261,1773
2262,1773
2264,3532
2265,1535
2266,1578
2267,4444
2268,4444
2269,3984
2270,4444
2272,2764
2273,3032
2274,3221
2276,3027
2277,1649
2278,1930
2280,4254
2281,2372
2282,3953
2283,4733
2285,2760
2286,3929
2287,4187
2288,4618
2289,3411
2290,3119
2291,4419
2292,4419
2293,4524
2294,1723
2295,3132
2296,4182
2297,3385
2298,2574
2299,3514
2300,4516
2301,4516
2302,4516
2306,4336
2307,1948
2308,4243
2309,3872
2310,2085
2311,2085
2312,2085
2313,2085
2314,2707
2315,2085
2316,2294
2317,2284
2318,2284
2319,2340
2320,2284
2321,2294
2322,3134
2323,2686
2324,3684
2325,3576
2326,3067
2328,3751
2329,4022
2330,3966
2331,4672
2332,3720
2333,3629
2334,4584
2335,4584
2336,4584
2337,4584
2338,3281
2339,3778
2340,2179
2341,3407
2342,2314
2343,2604
2344,4462
2345,3101
2346,3978
2348,2386
2349,4314
2350,3609
2351,4528
2352,4195
2353,4528
2354,1740
2355,1690
2356,3266
2357,3688
2359,4513
2360,2499
2361,2186
2362,1724
2363,4157
2364,3734
2365,2679
2366,2648
2367,4300
2368,3822
2369,2745
2370,3374
2371,3226
2372,2475
2373,4513
2374,4634
2375,3344
2376,2843
2378,2383
2379,3565
2380,4567
2381,2913
2382,4236
2384,3271
2385,3569
2386,1580
2387,2670
2388,4586
2389,4586
2390,4355
2391,4332
2392,1750
2393,3843
2394,1750
2395,1750
2396,1750
2397,2655
2398,2598
2399,4139
2400,3423
2401,4145
2402,2898
2403,4292
2404,4456
2405,4456
2406,4510
2407,3887
2409,1690
2410,3436
2411,2694
2412,4493
2413,4449
2414,3500
2415,1841
2416,2520
2417,2303
2418,4662
2419,3726
2420,3726
2422,1803
2423,1686
2424,4039
2425,1861
2426,2095
2427,2772
2428,1314
2429,1956
2433,2615
2434,4703
2435,3276
2437,4128
2438,4625
2439,4625
2440,3310
2441,4625
2442,4625
2443,4625
2444,2824
2445,4625
2446,4625
2447,4625
2448,4625
2449,4625
2450,4625
2451,4128
2452,2684
2453,4625
2454,4625
2455,4625
2456,3805
2457,4625
2458,4024
2459,4625
2460,4625
2461,4625
2462,3172
2463,1592
2464,1592
2465,1592
2466,1592
2467,2338
2469,4323
2470,3279
2471,4685
2472,3313
2473,3157
2474,3061
2475,3906
2476,3020
2477,4730
2478,2657
2479,3559
2480,2551
2481,3937
2482,4447
2484,1556
2485,3088
2487,4474
2488,3262
2489,2567
2490,2290
2491,2534
2492,2534
2493,3145
2494,3644
2495,3644
2496,3975
2497,2967
2498,4569
2499,1863
2500,2669
2501,2449
2502,2958
2503,3885
2504,3406
2505,4508
2506,3300
2507,3457
2508,3055
2509,3158
2510,3591
2511,3420
2512,4454
2513,4454
2514,4454
2515,4454
2516,2871
2517,2926
2518,4530
2519,4493
2520,4493
2521,4493
2522,4493
2523,4107
2524,2341
2526,4494
2527,4373
2528,4494
2529,4494
2530,1640
2531,1887
2534,1640
2535,2485
2536,1640
2537,1640
2538,1640
2540,1640
2541,2788
2542,3140
2543,4582
2544,3594
2545,4074
2546,2765
2547,2904
2548,4142
2549,3216
2550,3196
2551,4190
2552,1511
2555,3086
2556,4384
2557,3174
2558,4285
2559,2614
2560,2791
2561,4333
2562,2300
2563,2765
2564,3561
2565,3119
2566,1593
2567,2480
2568,1997
2569,3361
2570,3259
2571,1692
2572,2786
2573,3707
2574,3945
2575,2126
2576,2794
2577,4629
2578,3887
2579,3744
2580,3152
2581,4910
2582,4910
2583,4394
2584,4910
2585,3169
2586,4450
2587,3864
2589,1787
2591,1768
2592,3604
2593,3289
2594,3439
2595,3559
2596,3568
2597,3469
2598,2502
2599,3721
2603,4520
2604,3273
2605,3406
2606,4507
2607,1749
2608,3695
2609,3839
2610,4507
2611,3732
2612,3568
2613,2362
2614,4111
2615,4347
2616,4507
2617,3335
2618,2356
2619,3417
2620,3153
2621,3482
2623,2888
2624,4507
2625,2865
2626,4028
2627,1740
2628,4784
2629,1600
2630,4381
2631,4724
2632,1521
2633,4266
2634,1944
2635,4266
2636,4266
2637,4266
2638,1941
2639,1944
2640,1944
2641,1944
2642,1944
2643,2497
2644,4039
2645,2343
2646,3127
2647,2615
2648,4297
2649,2852
2650,1710
2651,2886
2652,1332
2653,2835
2654,2582
2655,3267
2656,3928
2657,3628
2658,2716
2659,2413
2660,3227
2661,4413
2662,2756
2663,4437
2664,4413
2665,2891
2667,3183
2668,4533
2669,2990
2670,1893
2671,2973
2672,2160
2673,2973
2674,2906
2675,4685
2676,1814
2677,3449
2678,1758
2679,1689
2680,3969
2682,4686
2683,3450
2684,4686
2685,3554
2686,3083
2687,2459
2688,3035
2689,3484
2690,2955
2691,2502
2692,3130
2693,3362
2694,2801
2695,2869
2696,3697
2697,3098
2698,1797
2699,2390
2700,2808
2701,2403
2702,2218
2703,2093
2704,2873
